情绪标签,时间,性别,评论
正面,2024-04-18 22:11:33 北京时间,保密,"回复 @QING城容颜 : 问题的根源就在这里，我房买了但是车没买，一个人生活只需要最基本开销，父母现在还能自理，没有买车的欲望（买来也长会时间停着不用）。,结婚，大概率车变必须品而且所有费用都落在自己头上，还要多一堆亲戚。如果以后离婚，这一阶段付出打水漂不说还会资产缩水。,怎么算怎么不划算。"
负面,2024-04-18 23:10:56 北京时间,保密,回复 @无心之失929 :你可得了吧，当年啥玩意没有的时候框框生，你这三要素一个都挨不上，
负面,2024-04-18 23:44:45 北京时间,保密,回复 @无心之失929 : 结婚和生育的成本是结婚意愿的前提，你说结婚意愿崩了，说明成本已经让多数人承担不起了。
正面,2024-04-19 00:09:37 北京时间,男,资本就是奔着瓦解你的社会瓦解你的战斗力来的。
正面,2024-04-19 00:28:14 北京时间,保密,"回复 @无心之失929 : 教育成本是资本创造的需求，生娃按部就班一路读书上去，要什么教育成本。,我到大学毕业我老爸也没给过除生活费外的费用。,读书平时用的就一些文具值几个钱，奖学金都够，甚至还用不完。大学学费可以免息助学贷款。,哪怕我娃没我牛，成绩只是中等，读的学校还经常变相坑钱买什么辅导资料呀旅游呀活动什么的，一年也就几千块。,在她身上花的生活费其实一个月500都有剩，算下来，一年也到不了一万。,也就是说养她包吃穿住玩和教育，一年也花不了一万，哪有他们算的那么多。,反而我夫妻俩每年花的比孩子多太多，我俩每年花四万左右（有房没车没贷款）。,那些觉得养不起孩子的人，我觉得他们纯粹是不愿降低自己的生活质量。"
中立,2024-04-19 01:57:18 北京时间,保密,回复 @QING城容颜 : [吃瓜]总归还是成本问题，意愿这东西先往后放，因为成本可以忽略的情况下，还是不少结婚的，但是一想到房车孩，其实单身狗挺好的
负面,2024-04-19 02:15:25 北京时间,保密,回复 @无心之失929 : 然后一合计后面的两个，算了算了，自己一个人挺潇洒的。
负面,2024-04-19 02:35:21 北京时间,保密,回复 @来一杯山色 : 然而现实是，女性的结婚率、生育率、劳动参与率都在降低。现实是主动选择人身依附，待价而沽的人变多了
正面,2024-04-19 02:53:20 北京时间,保密,"回复 @Kaditer : 在高端劳动力供小于求的时代,市场反应是二十一世纪最重要的是人才,见证了学历红利期的人很难不对学历产生执念,随着高端劳动力市场逐渐变成供大于求学历贬值,回归靠天赋卷学历是大概率事件,但沉没成本和思维惯性的存在是滞后于市场反应的,一代人有一代人要面对的问题"
正面,2024-04-19 02:54:44 北京时间,男,我已经在小县城躺平了，有车有房，每月利息1万多，睡到自然醒，日子多舒服，比去大城市卷爽多了
负面,2024-04-19 02:56:36 北京时间,保密,回复 @来一杯山色 : 口是心非而已
正面,2024-04-19 03:11:38 北京时间,保密,"回复 @断罪之空 : 虽然但是利息这个东西拉长时间周期看是靠不住的,你得知道有个东西叫通货膨胀它在无形中收割你的存款购买力,只有当你的低风险利率高到跑得赢通胀的同时还能覆盖日常开支才是可持续的"
负面,2024-04-19 03:24:34 北京时间,保密,回复 @来一杯山色 : 看看原视频
正面,2024-04-19 03:40:43 北京时间,保密,坐标成都，我身边40岁左右没结婚的女性都是自己有车有房，不知道结婚的意义在哪里？我自己其实也挺后悔结婚，所以20年离了自己带着女儿过，反正车房都是婚前我家买的，没有财产分割办手续容易。我觉得男女相互看不顺眼不结婚各自安好挺好的，人生就几十年好好享受就行了呗
负面,2024-04-19 04:22:10 北京时间,男,回复 @a855 :别说什么主义忽悠你上世纪70-80三转一响也是标配。价格也不便宜当时觉得多么所谓的美好只是对女方而已不知道而已，现在随随便便刷个短视频就可以看到不平衡。男女都一样收入婚姻
负面,2024-04-19 04:28:36 北京时间,保密,回复 @人间74 :依附不依附这我不敢说，毕竟每个人看见的事实都是不同的。我觉得这调查结果也算是结婚率生育率下降的原因之一。信息时代满足需要太容易了，安全感归属感能满足的情况下，结婚确实不是必选项。
负面,2024-04-19 04:29:40 北京时间,保密,回复 @那年的薰衣草 :也许吧
负面,2024-04-19 04:29:46 北京时间,保密,回复 @bili_98767040705 :看了
正面,2024-04-19 04:39:24 北京时间,保密,客观的评价
负面,2024-04-19 05:19:09 北京时间,男,回复 @来一杯山色 : 抽样调查就是有目的性的，去看看公园相亲角，女生数量多于男性。男女对立就是被别有用心的人挑起的，还有部分人就是偏见太深，自己结婚生子，日子虽虽然过得会有磕磕跘跘，刻意放大自己的痛苦，一个劲群退别人，从不提得到的幸福，如果真不如意，咋不去离婚，一个过。
负面,2024-04-19 05:23:53 北京时间,保密,回复 @来一杯山色 : 22年？2年变化有多大没个数么
负面,2024-04-19 05:59:33 北京时间,男,回复 @来一杯山色 : 不知道采样的是什么人群，男孩想结婚，男人就未必想了。
正面,2024-04-19 06:01:16 北京时间,保密,你所谓的牺牲男性只是把压榨女性的那部分还回去罢了，既得利益者失去了优势=牺牲男性，男女平等=牺牲男性
负面,2024-04-19 07:34:14 北京时间,保密,回复 @foolcatjr :我只说看见的数据，确实没有您有数。
负面,2024-04-19 07:35:39 北京时间,保密,回复 @hotboy2022 :确实，这个都看个人了，人和人是不同的，采样的话是抽的大学生群体。
负面,2024-04-19 07:38:12 北京时间,保密,回复 @来一杯山色 : 抽样嘛，我也能抽出翻倍的数据，你想要什么结论我给你抽什么形状的样。
负面,2024-04-19 07:49:01 北京时间,保密,回复 @foolcatjr :可以，我想要24年的抽样数据，麻烦您了，发我私信就好。
负面,2024-04-19 07:57:39 北京时间,保密,回复 @梵宫飞影兜率诸天 : 虽然我持不同观点，但理解您的观点，您说的角度很有道理。
负面,2024-04-19 13:00:50 北京时间,男,回复 @来一杯山色 : 你别管，  总和生育率全世界倒数第二，就比韩国高一点。  这已经足够证明了，无论男女，都不结婚了
正面,2024-04-19 13:23:04 北京时间,保密,回复 @陶子楠 : 楼主的一些言论确实有些偏激，但这个社会大多数人矛盾都指向错了，我是觉得某些方面确实女性是弱势群体，但这不是男性导致的，更不是像很多性别主义者的上升到某个人，某几个人这种具象化的人导致的。社会的变革，社会经济形式的转变，环境的转变才是这里的根源。绝大多数人，不论是男性还是女性都是平平碌碌的人，甚至一辈子都无法萌生自我意识（对事物的深刻看法，世界的认知），这需要天赋，同样需要努力，需要机遇，需要足够的高等教育，需要足够的精神探索等等等等。我们的父辈，就果真十恶不赦到去压榨了某个人，某些个人的利益了吗。至少，我看到的是大多数父亲母亲都是努力的，为家庭操劳并奉献一生的。再具体一点，某个人，他（她）的性格，思想等等真是他（她）自己决定的吗，他们也不过只是环境的塑造产物，被这个社会裹挟着前进。最后，，回到现实来，男性和女性哪该有那么多的矛盾和争锋相对，，社会组成是在变革，我想绝大多数的男性从来不反对男女平等，或者像女性所说的，让度该有的优势与优待给女性，只是群众中总会出现一些&#34;坏人“罢了，至于那些愚昧的，精神未开化的言论，我们又管他作甚。
负面,2024-04-19 15:55:14 北京时间,保密,回复 @来一杯山色 :男的都这么想结婚，那相亲市场，公园相亲角一定全部都是男的吧？自欺欺人有意思吗？供养者结婚意愿比被供养者高？
中立,2024-04-20 00:54:02 北京时间,男,回复 @人间74 :女性提离婚率不是变高了吗[吃瓜][吃瓜][吃瓜]
负面,2024-04-20 00:55:26 北京时间,男,回复 @来一杯山色 :这么说吧，全球生育率倒数第二，从生育率第一人口数量第一到世界生育率倒数第二，只用了大概30年，这问题已经很严重了
负面,2024-04-20 00:57:11 北京时间,男,回复 @来一杯山色 :压的太猛定型了，但是专家又没有足够的学识和远见，等意识到问题的时候，已经无力回天了，只能通过其他方式调节，然后再没有远见，直接下机，一定会出现经济倒退情况的
正面,2024-04-20 01:22:58 北京时间,男,透彻 朋友
正面,2024-04-20 02:17:23 北京时间,保密,回复 @来一杯山色 : 你如果在体制内就能发现几乎没有不结婚不生孩子的 我现在就在北京国企我们这一批同事 80%都结婚了 所谓观念根本不重要 还是经济问题和对未来的不确定导致的生育率下降 尤其是2015年开始的房子涨价去库存 掏空大家的钱包导致从2017年开始生育率暴跌
正面,2024-04-20 02:19:18 北京时间,保密,回复 @来一杯山色 : 你如果在体制内就能发现几乎没有不结婚不生孩子的 我现在就在北京国企我们这一批同事 80%都结婚了 所谓观念根本不重要 还是经济问题和对未来的不确定导致的生育率下降 尤其是2015年开始的房子涨价去库存 掏空大家的钱包导致2017年开始生育率暴跌
正面,2024-04-20 02:22:11 北京时间,保密,回复 @来一杯山色 : 你如果在体制内就能发现几乎没有不结婚不生孩子的 我现在就在北京国企我们这一批同事 80%都结婚了 所谓观念根本影响不大 还是经济问题和对未来的不确定导致的生育率下降
正面,2024-04-20 02:23:40 北京时间,保密,回复 @来一杯山色 : 你如果在体制内就能发现几乎没有不结婚不生孩子的 我现在就在国企我们这一批同事 80%都结婚了  还是经济问题和对未来的不确定导致的声誉率下降 年轻人现在压力太大
正面,2024-04-20 05:37:54 北京时间,女,呵呵，都是女人的错，你没结婚怪女人是吧。你不结婚挺好，坚持住，女人更不愿意结婚。
负面,2024-04-20 06:30:04 北京时间,保密,回复 @2ard :谢谢分享观点，我认同，生存压力肯定是占大头的，不过因素是复杂的，观念还是有一定影响的，未来谁也说不好，先好好活着，希望未来能好一点吧。
负面,2024-04-20 06:31:49 北京时间,保密,回复 @绚黄荣耀 :其实专家也不一定是没有足够的远见，也许只是揣着明白装糊涂。
中立,2024-04-20 06:38:57 北京时间,保密,回复 @山里樵夫 : 说说你的[打call]
负面,2024-04-20 07:44:15 北京时间,保密,回复 @梵宫飞影兜率诸天 : 你拿相亲角举例，只能说你完全不了解这个问题的实际情况，相亲角之所以女多男少，是因为女的有生育能力的优势，而条件很一般的男的、有硬伤的，相亲角根本他去都不会去，资料放进去擦屁股人家都嫌晦气那种。
负面,2024-04-20 08:02:48 北京时间,保密,回复 @来一杯山色 : 有意愿顶个蛋用？就算层主这么消极的人你猜猜他以前有没有过意愿，你给层主钱和时间他也愿意生啊。
负面,2024-04-20 10:04:16 北京时间,保密,回复 @梵宫飞影兜率诸天 : 退彩礼和开销都离了
负面,2024-04-20 13:43:53 北京时间,保密,回复 @无心之失929 : 人家资本已经积累到月平均利息1万元足以覆盖日常开销的程度了。只有不瞎折腾沾染恶心，绝对躺平。其实如果单身。生活成本每个月3到5千足够了。这1万的利息甚至可以每个月存下5千，1年下来即便不打工没有劳动收入也能攒下6万块钱。妥妥的跑赢绝大部分人。像你说的通货膨胀率问题，那是大部分月光族打工族需要操心的问题。人家存款和利息足以覆盖开销的族群，即便资产连年缩水，只要在死前不破产，活的简直快乐无边。
负面,2024-04-20 13:47:44 北京时间,保密,回复 @撑把纸伞回头望 : 你说的30万只是办婚礼摆酒彩礼啥的婚礼前最后一步。前置条件还得有200万的房和30万的车。而且还得是老婆不出轨保证孩子是自己的后边不找茬提离婚爆你金币的前提下。所以说，现在先不谈生了孩子以后能不能比自己强比自己有出息。就是恋爱到结婚到生孩子这一步步的前置条件就足够让国男窒息的了。。。新的婚姻法21条又加剧了这种恐慌心理。所以最正确的办法就是献祭一代人跟女权死磕。出生率跟屌丝无关。
