情绪标签,时间,性别,评论
负面,2024-12-09 11:07:30 北京时间,保密,回复 @我加菲胖猫 :这个月要戒掉游戏了 这样才能存点钱
正面,2024-12-09 11:09:43 北京时间,保密,回复 @两天吃八顿 :这个月得把游戏戒掉 不然存不到多少 我的目标是每个月能存4000就好
中立,2024-12-09 16:30:48 北京时间,男,回复 @malpes :戒掉也没必要，戒掉充钱就行了[笑哭]不然不玩游戏你还会玩别的花钱的[脱单doge]
负面,2024-12-09 16:38:40 北京时间,保密,回复 @我加菲胖猫 :玩游戏的话一个月有时候能剩1000多
正面,2024-12-10 11:35:49 北京时间,保密,还能玩玩毒奶粉，美滋滋
正面,2024-12-09 14:44:04 北京时间,保密,希腊现在什么鸟样，吹希腊我是不理解的？
正面,2024-12-30 14:13:46 北京时间,保密,不是，希腊是怎么从你嘴里说出来的，另外你提的两个我还有个更极端的例子，叫摩纳哥
正面,2024-12-09 14:44:04 北京时间,保密,希腊现在什么鸟样，吹希腊我是不理解的？
正面,2024-12-30 14:13:46 北京时间,保密,不是，希腊是怎么从你嘴里说出来的，另外你提的两个我还有个更极端的例子，叫摩纳哥
中立,2024-12-08 06:52:19 北京时间,保密,我从一万年穿越回来杠你了[脱单doge]
中立,2024-12-08 06:52:19 北京时间,保密,我从一万年穿越回来杠你了[脱单doge]
正面,2024-12-21 06:31:06 北京时间,保密,传统观点确实一直学的都是发达国家科技先进转移产业这些的，可不可以说说新观点或者你认为的观点是什么？看到一堆人喷传统观点但是还没看到一个解答的，很想知道实际情况是什么
正面,2024-12-21 06:31:06 北京时间,保密,传统观点确实一直学的都是发达国家科技先进转移产业这些的，可不可以说说新观点或者你认为的观点是什么？看到一堆人喷传统观点但是还没看到一个解答的，很想知道实际情况是什么
正面,2024-12-09 08:21:42 北京时间,男,计划生育≠限制生育，也可以是鼓励生育
正面,2024-12-09 08:21:42 北京时间,男,计划生育≠限制生育，也可以是鼓励生育
正面,2024-12-08 11:22:27 北京时间,男,自诩中立客观实则一点也不中立客观，后面净是毫无逻辑的煽动对立，当观众是傻子
负面,2024-12-08 12:38:28 北京时间,保密,回复 @仿佛就能发光 : 后面又搁着说外国商品利润率高，垄断啥的，听得我想笑，天天说这话，以前我还信，现在信不了一点
负面,2024-12-08 12:58:53 北京时间,保密,回复 @中津丶静流 : 为什么不信呢，他说的错在哪？
负面,2024-12-08 13:14:19 北京时间,保密,回复 @中津丶静流 : 是因为说到美国一点不好的地方你就要跳脚吗？
负面,2024-12-08 13:55:16 北京时间,男,回复 @暮梦雨- :宁德时代够不够顶尖？电池都做到no.1了，员工不同样加班，根本还是分配问题
负面,2024-12-08 13:55:50 北京时间,男,回复 @尼古拉斯拜诺恩 :宁德时代够不够顶尖？电池都做到no.1了，员工不同样加班，根本还是分配问题，别人不是傻子，这招现在不管用了，别随便把人打成汉奸
负面,2024-12-08 14:00:27 北京时间,男,回复 @仿佛就能发光 :胖东来怎么解释
负面,2024-12-08 14:05:10 北京时间,保密,回复 @尼古拉斯拜诺恩 :上来就给别人扣帽子，您可真厉害
负面,2024-12-08 14:41:10 北京时间,保密,回复 @任自清 :详细说说？还是不明白，人少了用高精尖的技术知识产权来拉动生产总值不是很好的方向吗
负面,2024-12-08 14:46:49 北京时间,保密,回复 @任自清 :真是招笑。中国存在分配问题跟发达国家是否通过不平衡的国际分工剥削发展中国家有矛盾吗？你这不就是二极管？别人不是傻子，这招现在不管用了，别整的美国说不得似的。
负面,2024-12-30 16:23:05 北京时间,保密,回复 @墨道南 :胖东来就是个例，跳出许昌就玩不转，为啥你们大郑州没有胖东来
正面,2024-12-08 11:22:27 北京时间,男,自诩中立客观实则一点也不中立客观，后面净是毫无逻辑的煽动对立，当观众是傻子
负面,2024-12-08 12:38:28 北京时间,保密,回复 @仿佛就能发光 : 后面又搁着说外国商品利润率高，垄断啥的，听得我想笑，天天说这话，以前我还信，现在信不了一点
负面,2024-12-08 12:58:53 北京时间,保密,回复 @中津丶静流 : 为什么不信呢，他说的错在哪？
负面,2024-12-08 13:14:19 北京时间,保密,回复 @中津丶静流 : 是因为说到美国一点不好的地方你就要跳脚吗？
负面,2024-12-08 13:55:16 北京时间,男,回复 @暮梦雨- :宁德时代够不够顶尖？电池都做到no.1了，员工不同样加班，根本还是分配问题
负面,2024-12-08 13:55:50 北京时间,男,回复 @尼古拉斯拜诺恩 :宁德时代够不够顶尖？电池都做到no.1了，员工不同样加班，根本还是分配问题，别人不是傻子，这招现在不管用了，别随便把人打成汉奸
负面,2024-12-08 14:00:27 北京时间,男,回复 @仿佛就能发光 :胖东来怎么解释
负面,2024-12-08 14:05:10 北京时间,保密,回复 @尼古拉斯拜诺恩 :上来就给别人扣帽子，您可真厉害
负面,2024-12-08 14:41:10 北京时间,保密,回复 @任自清 :详细说说？还是不明白，人少了用高精尖的技术知识产权来拉动生产总值不是很好的方向吗
负面,2024-12-08 14:46:49 北京时间,保密,回复 @任自清 :真是招笑。中国存在分配问题跟发达国家是否通过不平衡的国际分工剥削发展中国家有矛盾吗？你这不就是二极管？别人不是傻子，这招现在不管用了，别整的美国说不得似的。
负面,2024-12-30 16:23:05 北京时间,保密,回复 @墨道南 :胖东来就是个例，跳出许昌就玩不转，为啥你们大郑州没有胖东来
正面,2024-12-08 02:05:14 北京时间,男,重要的是大基建搞完了，没人需要那么多煤了
负面,2024-12-08 02:10:09 北京时间,保密,回复 @marstin :煤是类比，类比整个第一产业和第二产业
正面,2024-12-08 02:31:10 北京时间,男,工业时代前，挖矿只要锄头加人。工业化后，需要排水机，矿车，轨道。现代需要智能化。挖矿不止是挖矿，还有上下游的产业链
负面,2024-12-08 02:45:29 北京时间,保密,回复 @MiBl :我知道呀，我就是做产业数字化转型的，涉及人工智能产业链分析，谨慎乐观吧
正面,2024-12-08 03:23:28 北京时间,保密,未来面临的养老压力与社保基金问题，远比劳动力问题大的多，
正面,2024-12-08 03:39:36 北京时间,男,没人的话，你生产出来的产品卖给谁呢？
负面,2024-12-08 03:46:39 北京时间,保密,回复 @夜雪楪祈 :是的
负面,2024-12-08 03:51:19 北京时间,保密,回复 @野比-_-大雄 :有没有一种可能，消费端其实也并没有那么重要
负面,2024-12-08 03:57:43 北京时间,男,回复 @糯米团子与宫保鸡丁 :你产品卖给谁？
负面,2024-12-08 03:57:56 北京时间,男,回复 @marstin :发电用
负面,2024-12-08 03:57:57 北京时间,男,回复 @糯米团子与宫保鸡丁 :没那么重要你卖给谁
负面,2024-12-08 03:58:19 北京时间,男,回复 @糯米团子与宫保鸡丁 :你说说呗，别光说不重要
负面,2024-12-08 04:13:47 北京时间,保密,回复 @野比-_-大雄 :卖给西方人，从他们那里买石油矿产
负面,2024-12-08 04:54:48 北京时间,男,回复 @bili_408430437 :西方反手制裁你，你产品卖哪去
正面,2024-12-08 05:22:16 北京时间,保密,工业初期的工人用什么样的手机？开什么样的车？
正面,2024-12-08 05:31:16 北京时间,保密,5筐煤需要50个人用完，300筐煤需要多少人？
中立,2024-12-08 05:31:35 北京时间,保密,回复 @神叼侠侣 :[星星眼]
正面,2024-12-08 05:34:05 北京时间,男,然后上个世纪初左右就开始经济大危机，再往后就是世界大战，全世界重新洗牌
正面,2024-12-08 06:01:06 北京时间,保密,生产效率＝剥削劳动者剩余价值的效率。
正面,2024-12-08 06:10:38 北京时间,保密,"回复 @伊龙狸 : 除了欧美之外的其他国家，包括南美、俄罗斯、非洲、中东、中亚。,然后呢？你还有什么牌？"
负面,2024-12-08 06:12:14 北京时间,保密,回复 @糯米团子与宫保鸡丁 :人口最重要是消费能力！为什么欧美厉害，因为他们是世界唯一的市场
正面,2024-12-08 06:12:21 北京时间,保密,那问题来了，挖那么多煤谁消费？人口不是只有生产能力，消费同样重要。
负面,2024-12-08 06:12:50 北京时间,保密,回复 @bili_408430437 :哈哈哈，你说的地方消费能力为0，比如非洲，贷款给他们买东西，然后免除贷款是不
负面,2024-12-08 06:13:54 北京时间,保密,回复 @bili_408430437 :除了欧美，其他市场都是掮客，最终目的是卖到欧美
正面,2024-12-08 06:21:14 北京时间,保密,消费呢，矿车会买日用品，需要精神娱乐吗？需要付店租水电吗？需要课外培训吗？
负面,2024-12-08 06:22:13 北京时间,保密,回复 @野比-_-大雄 :全世界 一带一路
正面,2024-12-08 06:24:49 北京时间,保密,用你聪明的大脑想一下，有没有一种可能欧美才是中间商，我们可以直接对接原料产地，工业需要的从来都不是消费者，而是原材料，亚非拉国家直接用材料换我们的工业品，而不是被欧美过一遍手
正面,2024-12-08 06:25:01 北京时间,保密,回复 @小白白听歌 :非洲也有发达国家 中东也有老王爷 没有哪个地方应该一直穷 很多国家穷内乱不断 很大原因在于历史原因以及西方那些强盗分而治之
正面,2024-12-08 06:26:07 北京时间,保密,回复 @小白白听歌 :中国要做的就是打开这些国家的消费潜力 然后货品打进去 慢慢看吧 百年未有之大变局
负面,2024-12-08 06:28:32 北京时间,保密,回复 @小白白听歌 : 消费能力为0笑死，都21世纪了，你是从一百年前刚穿越过来的？
负面,2024-12-08 06:31:38 北京时间,保密,回复 @野比-_-大雄 :卖给全世界，为啥要在国内转
负面,2024-12-08 06:32:42 北京时间,保密,回复 @伊龙狸 :你制裁得有本钱啊，伤敌八百自损一千是吧
正面,2024-12-08 06:33:04 北京时间,男,你只看到了人是生产力的一面，没看到每个人庞大的消费需求。
负面,2024-12-08 06:35:03 北京时间,保密,回复 @marstin :初中生就闭嘴吧，查一查统计数据都说不来这种话
负面,2024-12-08 06:36:36 北京时间,保密,回复 @野比-_-大雄 :卖外国人啊！赚美元啊！
负面,2024-12-08 06:38:11 北京时间,男,回复 @BZ火鸡味锅巴 :现在电车都卖不出去
负面,2024-12-08 06:40:03 北京时间,男,回复 @批评就封号 :人家直接不和你玩了你咋办
中立,2024-12-08 06:44:30 北京时间,保密,回复 @糯米团子与宫保鸡丁 :消费端确实不重要。以后生产出来的产品直接造一个机器当场销毁就行了，连运费成本都省下来。全部搞成自动化，需要的人就越来越少。要是把自动化维保做好，以后哪怕地球没人了，这个系统还能一直运转，岂不美哉？[嗑瓜子]
负面,2024-12-08 06:46:32 北京时间,保密,回复 @野比-_-大雄 :按需分配
负面,2024-12-08 06:50:47 北京时间,保密,回复 @野比-_-大雄 :出口。
负面,2024-12-08 06:53:04 北京时间,保密,回复 @野比-_-大雄 :所以产品生产出来的最终目的是满足物质与精神需求还是拿来换一张纸的？
中立,2024-12-08 06:57:23 北京时间,保密,问题是产能提高了60倍，人口下降了多少倍[调皮]需求没有哇那么多煤给机器人用吗
中立,2024-12-08 07:05:29 北京时间,保密,资源最后要靠人消费，人活着钱没了，还是钱有了人没了，这同样也是一个国家层面问题[笑哭]
正面,2024-12-08 07:06:21 北京时间,男,回复 @夜雪楪祈 :有没有一种可能，养老也越开越无人化了，比如以前养老院，一个护工可能需要照顾 2-3 个老人，现在有 Ai 了以后一个护工可以照顾 10 个甚至更多，科技发展朝着无人化发展意味着各行各业所需要的人力也越来越少，养老问题也是一样的。
负面,2024-12-08 07:08:26 北京时间,男,回复 @野比-_-大雄 :产品卖给谁自然是市场选择，没那么多人需求的产业自然就会减少然后升级，这本来就不是人口问题，这是市场自然选择，跟要讨论的人口其实关系不大
负面,2024-12-08 07:12:36 北京时间,男,回复 @ozzjiaozz :学过初中政治都知道消费与生产是互相影响的，有需要才会有生产，没需要自然就不生产呗，这又不是什么很奇怪的事情，为什么从你嘴里说出来好像没有消费就是什么很离谱和不能接受的事，人口下降消费和生产都会下降，这是自然的而且会保持动态平衡，再加上国家经济调控，以及产业技术升级这就不是一件多么严重的问题。
